ts,activity,id,tag
569.861358,3,490,s
570.257622,5,481,f
570.257622,5,482,s
570.569637,5,482,f
570.569637,5,483,s
571.157704,1,500,f
571.157704,1,501,s
571.489125,4,484,f
571.489125,4,485,s
571.636105,4,485,f
571.636105,4,486,s
571.853853,4,486,f
571.853853,4,487,s
572.007119,5,483,f
572.007119,5,484,s
572.06592,4,487,f
572.06592,4,488,s
572.076277,1,501,f
572.076277,1,502,s
572.408128,1,502,f
572.408128,1,503,s
572.583431,4,488,f
572.583431,4,489,s
572.923412,4,489,f
572.927098,2,497,f
572.927098,2,498,s
572.962956,5,484,f
572.962956,5,485,s
573.006403,5,485,f
573.285646,2,498,f
573.285646,2,499,s
573.304971,2,499,f
573.304971,2,500,s
573.537664,3,490,f
573.537664,4,490,s
573.537664,3,491,s
573.791325,4,490,f
574.451057,1,503,f
574.451057,1,504,s
574.577959,1,504,f
574.577959,1,505,s
574.629172,3,491,f
574.629172,4,491,s
574.629172,3,492,s
574.755955,1,505,f
574.755955,1,506,s
575.04101,6,474,f
575.04101,6,475,s
575.04101,5,486,s
575.271518,2,500,f
575.271518,2,501,s
575.496759,3,492,f
575.496759,3,493,s
575.500313,6,475,f
575.500313,6,476,s
575.554954,3,493,f
575.554954,3,494,s
575.656507,5,486,f
575.656507,5,487,s
575.719872,2,501,f
575.719872,2,502,s
575.847034,2,502,f
575.847034,2,503,s
575.958597,1,506,f
575.958597,1,507,s
576.368599,1,507,f
576.368599,1,508,s
576.599361,6,476,f
576.599361,6,477,s
576.604111,6,477,f
576.604111,6,478,s
576.682673,1,508,f
576.682673,1,509,s
576.778525,3,494,f
576.778525,3,495,s
576.803993,1,509,f
576.803993,1,510,s
576.824368,3,495,f
576.824368,3,496,s
576.830195,4,491,f
576.830195,4,492,s
576.956729,5,487,f
576.956729,5,488,s
576.957426,4,492,f
576.957426,4,493,s
576.981807,5,488,f
576.981807,5,489,s
577.236291,6,478,f
577.236291,6,479,s
577.278518,4,493,f
577.278518,4,494,s
577.417334,6,479,f
577.417334,6,480,s
577.587852,1,510,f
577.587852,1,511,s
577.678816,3,496,f
577.678816,3,497,s
577.732908,1,511,f
577.732908,1,512,s
577.951694,5,489,f
577.951694,5,490,s
578.182971,1,512,f
578.182971,1,513,s
578.291455,6,480,f
578.291455,6,481,s
578.447112,5,490,f
578.447112,5,491,s
578.480595,1,513,f
578.480595,1,514,s
578.490997,3,497,f
578.490997,3,498,s
578.554479,1,514,f
578.739602,3,498,f
578.739602,3,499,s
578.802832,6,481,f
578.802832,6,482,s
578.870149,5,491,f
578.870149,5,492,s
579.010716,6,482,f
579.010716,6,483,s
579.109695,2,503,f
579.109695,2,504,s
579.109695,1,515,s
579.162845,4,494,f
579.162845,4,495,s
579.349417,6,483,f
579.349417,6,484,s
579.430982,2,504,f
579.430982,2,505,s
579.500526,1,515,f
579.500526,1,516,s
579.620089,6,484,f
579.620089,6,485,s
579.735444,6,485,f
579.735444,6,486,s
579.738722,3,499,f
579.738722,3,500,s
579.824489,3,500,f
579.824489,3,501,s
579.987359,1,516,f
580.218744,6,486,f
580.218744,6,487,s
580.301884,5,492,f
580.301884,5,493,s
580.387915,3,501,f
580.387915,3,502,s
580.886003,5,493,f
580.886003,5,494,s
580.905155,4,495,f
580.905155,4,496,s
580.929086,5,494,f
580.929086,5,495,s
581.051694,6,487,f
581.051694,6,488,s
581.053601,3,502,f
581.053601,3,503,s
581.090924,6,488,f
581.090924,6,489,s
581.366272,3,503,f
581.366272,3,504,s
581.411823,4,496,f
581.411823,4,497,s
581.415584,5,495,f
581.415584,5,496,s
581.605622,6,489,f
581.605622,6,490,s
581.681114,2,505,f
581.681114,2,506,s
581.681114,1,517,s
581.839385,2,506,f
581.839385,2,507,s
581.911921,5,496,f
582.042039,6,490,f
582.042039,6,491,s
582.068695,4,497,f
582.068695,5,497,s
582.068695,4,498,s
582.098408,3,504,f
582.098408,3,505,s
582.158448,4,498,f
582.158448,4,499,s
582.438899,3,505,f
582.438899,3,506,s
582.695268,1,517,f
582.695268,1,518,s
582.802967,1,518,f
582.825071,2,507,f
582.825071,2,508,s
582.825071,1,519,s
583.010977,2,508,f
583.010977,2,509,s
583.201996,3,506,f
583.201996,3,507,s
583.244214,6,491,f
583.244214,6,492,s
583.343785,1,519,f
583.343785,1,520,s
583.464335,4,499,f
583.464335,4,500,s
583.496546,3,507,f
583.496546,3,508,s
583.613919,2,509,f
583.613919,2,510,s
583.623521,3,508,f
583.623521,3,509,s
583.746487,6,492,f
583.746487,6,493,s
583.930335,6,493,f
583.930335,6,494,s
584.19625,5,497,f
584.19625,5,498,s
584.451792,1,520,f
584.451792,1,521,s
584.712283,1,521,f
584.797144,4,500,f
584.797144,4,501,s
584.843727,4,501,f
584.843727,4,502,s
584.948684,6,494,f
584.948684,6,495,s
584.966905,3,509,f
585.053709,4,502,f
585.053709,4,503,s
585.21924,5,498,f
585.21924,5,499,s
585.270763,2,510,f
585.270763,3,510,s
585.270763,2,511,s
585.270763,1,522,s
585.315387,3,510,f
586.229012,1,522,f
586.25854,2,511,f
586.25854,3,511,s
586.25854,2,512,s
586.25854,1,523,s
586.288663,5,499,f
586.288663,5,500,s
586.333789,4,503,f
586.333789,4,504,s
586.515165,5,500,f
586.515165,5,501,s
586.798628,3,511,f
587.085082,5,501,f
587.085082,5,502,s
587.176688,4,504,f
587.176688,4,505,s
587.35618,1,523,f
587.892298,5,502,f
587.892298,5,503,s
588.413117,6,495,f
588.413117,6,496,s
588.454764,5,503,f
588.454764,5,504,s
588.907465,5,504,f
589.087509,4,505,f
589.087509,5,505,s
589.087509,4,506,s
589.129657,5,505,f
589.860401,6,496,f
589.860401,6,497,s
590.012773,6,497,f
590.012773,6,498,s
590.307689,2,512,f
590.307689,3,512,s
590.307689,2,513,s
590.307689,1,524,s
590.319495,4,506,f
590.319495,5,506,s
590.319495,4,507,s
590.339567,2,513,f
590.339567,2,514,s
590.512713,1,524,f
590.512713,1,525,s
590.683932,5,506,f
590.974799,3,512,f
590.974799,3,513,s
591.000136,4,507,f
591.000136,5,507,s
591.000136,4,508,s
591.019627,1,525,f
591.224389,4,508,f
591.224389,4,509,s
591.336342,6,498,f
591.336342,6,499,s
591.398449,6,499,f
591.398449,6,500,s
591.777798,5,507,f
591.777798,5,508,s
591.827383,2,514,f
591.827383,2,515,s
591.827383,1,526,s
592.064957,2,515,f
592.064957,2,516,s
592.146302,5,508,f
592.25753,2,516,f
592.25753,2,517,s
592.635679,2,517,f
592.635679,2,518,s
592.699108,1,526,f
592.699108,1,527,s
593.017705,4,509,f
593.017705,5,509,s
593.017705,4,510,s
593.303209,5,509,f
593.367295,6,500,f
593.367295,6,501,s
593.408776,2,518,f
593.408776,2,519,s
593.645459,6,501,f
593.645459,6,502,s
593.965887,2,519,f
593.965887,2,520,s
594.180095,4,510,f
594.180095,5,510,s
594.180095,4,511,s
594.216511,1,527,f
594.216511,1,528,s
594.369912,6,502,f
594.369912,6,503,s
594.460489,4,511,f
594.460489,4,512,s
594.588184,2,520,f
594.588184,2,521,s
594.686961,3,513,f
594.686961,3,514,s
594.964979,3,514,f
594.964979,3,515,s
594.971122,5,510,f
594.971122,5,511,s
595.441615,6,503,f
595.441615,6,504,s
595.609254,4,512,f
595.609254,4,513,s
595.731446,4,513,f
595.731446,4,514,s
595.817557,5,511,f
595.817557,5,512,s
595.834825,6,504,f
595.834825,6,505,s
595.877891,1,528,f
595.877891,1,529,s
595.930325,6,505,f
595.930325,6,506,s
596.031391,6,506,f
596.031391,6,507,s
596.066642,1,529,f
596.066642,1,530,s
596.257893,1,530,f
596.257893,1,531,s
596.584944,3,515,f
596.584944,3,516,s
596.677652,3,516,f
596.677652,3,517,s
596.729212,5,512,f
596.729212,5,513,s
596.87972,4,514,f
596.87972,4,515,s
597.578141,5,513,f
597.578141,5,514,s
597.63327,6,507,f
597.63327,6,508,s
597.729784,3,517,f
597.729784,3,518,s
597.841771,6,508,f
597.841771,6,509,s
598.179987,5,514,f
598.291792,2,521,f
598.291792,2,522,s
598.551499,2,522,f
598.551499,2,523,s
598.556006,3,518,f
598.556006,3,519,s
598.803492,4,515,f
598.803492,5,515,s
598.803492,4,516,s
598.857653,3,519,f
598.857653,3,520,s
598.949209,3,520,f
598.949209,3,521,s
599.05374,3,521,f
599.05374,3,522,s
599.114959,5,515,f
599.157857,6,509,f
599.157857,6,510,s
599.386939,3,522,f
599.393823,1,531,f
599.393823,1,532,s
599.456426,4,516,f
599.456426,5,516,s
599.456426,4,517,s
599.468194,4,517,f
599.468194,4,518,s
599.951369,6,510,f
599.951369,6,511,s
600.117797,1,532,f
600.117797,1,533,s
600.566097,1,533,f
600.566097,1,534,s
600.595896,2,523,f
600.595896,3,523,s
600.595896,2,524,s
600.74317,6,511,f
600.74317,6,512,s
600.844869,1,534,f
600.844869,1,535,s
600.949264,2,524,f
600.949264,2,525,s
601.435113,2,525,f
601.435113,2,526,s
601.45694,2,526,f
601.45694,2,527,s
601.712712,3,523,f
601.712712,3,524,s
601.83938,4,518,f
601.83938,4,519,s
602.014894,3,524,f
602.014894,3,525,s
602.25887,4,519,f
602.25887,4,520,s
602.355684,5,516,f
602.355684,5,517,s
602.612406,4,520,f
602.612406,4,521,s
602.633166,5,517,f
602.633166,5,518,s
603.020599,6,512,f
603.020599,6,513,s
603.880278,3,525,f
603.880278,3,526,s
603.984466,2,527,f
603.984466,2,528,s
604.051997,6,513,f
604.051997,6,514,s
604.210207,1,535,f
604.210207,1,536,s
604.355416,3,526,f
604.355416,3,527,s
604.474511,3,527,f
604.527858,6,514,f
604.527858,6,515,s
604.592101,1,536,f
604.592101,1,537,s
604.653807,4,521,f
604.653807,4,522,s
604.773202,5,518,f
604.773202,5,519,s
604.83426,2,528,f
604.83426,3,528,s
604.83426,2,529,s
605.155511,2,529,f
605.155511,2,530,s
605.275407,6,515,f
605.275407,6,516,s
605.436852,1,537,f
605.436852,1,538,s
605.614066,2,530,f
605.614066,2,531,s
605.673901,4,522,f
605.673901,4,523,s
605.977326,5,519,f
605.977326,5,520,s
606.141616,4,523,f
606.141616,4,524,s
606.738549,2,531,f
606.738549,2,532,s
607.107186,4,524,f
607.107186,4,525,s
607.324593,1,538,f
607.324593,1,539,s
607.512834,1,539,f
607.512834,1,540,s
607.55183,2,532,f
607.55183,2,533,s
607.892952,3,528,f
607.892952,3,529,s
608.213886,2,533,f
608.213886,2,534,s
608.349422,2,534,f
608.349422,2,535,s
608.38067,4,525,f
608.38067,4,526,s
608.427422,3,529,f
608.427422,3,530,s
608.45576,5,520,f
608.45576,5,521,s
608.719055,3,530,f
608.719055,3,531,s
608.801627,3,531,f
608.801627,3,532,s
609.214877,1,540,f
609.214877,1,541,s
609.39983,3,532,f
609.39983,3,533,s
609.505401,4,526,f
609.505401,4,527,s
610.011016,3,533,f
610.011016,3,534,s
610.023695,5,521,f
610.023695,5,522,s
610.18132,5,522,f
610.18132,5,523,s
610.211921,5,523,f
610.211921,5,524,s
610.348186,3,534,f
610.417578,1,541,f
610.417578,1,542,s
610.576317,2,535,f
610.576317,3,535,s
610.576317,2,536,s
610.727746,6,516,f
610.727746,6,517,s
610.970948,4,527,f
610.970948,4,528,s
611.072185,4,528,f
611.072185,4,529,s
611.297657,2,536,f
611.297657,2,537,s
611.439995,3,535,f
611.439995,3,536,s
611.867666,6,517,f
611.867666,6,518,s
611.868473,1,542,f
611.868473,1,543,s
612.060142,3,536,f
612.237572,2,537,f
612.237572,3,537,s
612.237572,2,538,s
612.283032,6,518,f
612.283032,6,519,s
612.616107,5,524,f
612.616107,5,525,s
612.705273,5,525,f
612.705273,5,526,s
612.756595,5,526,f
612.756595,5,527,s
612.813935,4,529,f
612.813935,4,530,s
612.93982,2,538,f
612.93982,2,539,s
612.961977,2,539,f
612.961977,2,540,s
613.602777,5,527,f
613.602777,5,528,s
613.717769,2,540,f
613.717769,2,541,s
613.870014,6,519,f
613.870014,6,520,s
614.030662,5,528,f
614.030662,5,529,s
614.060647,3,537,f
614.060647,3,538,s
614.358957,6,520,f
614.358957,6,521,s
614.373149,5,529,f
614.640469,2,541,f
614.640469,2,542,s
614.979242,4,530,f
614.979242,5,530,s
614.979242,4,531,s
615.275394,6,521,f
615.275394,6,522,s
615.339324,2,542,f
615.610472,6,522,f
615.610472,6,523,s
615.645831,3,538,f
615.645831,3,539,s
615.681557,1,543,f
615.681557,1,544,s
615.681557,2,543,s
615.764939,2,543,f
616.176041,4,531,f
616.176041,4,532,s
616.18501,3,539,f
616.18501,3,540,s
616.356562,4,532,f
616.356562,4,533,s
616.59632,6,523,f
616.59632,6,524,s
616.637669,5,530,f
616.637669,5,531,s
616.812426,5,531,f
616.812426,5,532,s
617.097124,3,540,f
617.097124,3,541,s
617.254794,5,532,f
617.563444,1,544,f
617.563444,1,545,s
617.563444,2,544,s
617.56782,4,533,f
617.56782,5,533,s
617.56782,4,534,s
617.68436,5,533,f
618.343112,3,541,f
618.343112,3,542,s
618.560947,6,524,f
618.560947,6,525,s
618.798966,1,545,f
618.798966,1,546,s
619.018515,3,542,f
619.018515,3,543,s
619.020721,6,525,f
619.020721,6,526,s
619.034862,2,544,f
619.034862,2,545,s
619.253999,6,526,f
619.253999,6,527,s
619.282949,1,546,f
619.282949,1,547,s
619.962802,3,543,f
619.962802,3,544,s
620.042023,4,534,f
620.042023,5,534,s
620.042023,4,535,s
620.172314,1,547,f
620.172314,1,548,s
620.682291,6,527,f
620.682291,6,528,s
620.86878,5,534,f
621.053356,6,528,f
621.053356,6,529,s
621.125414,4,535,f
621.125414,5,535,s
621.125414,4,536,s
621.167103,1,548,f
621.167103,1,549,s
621.179849,5,535,f
621.433871,2,545,f
621.433871,2,546,s
621.455246,4,536,f
621.455246,5,536,s
621.455246,4,537,s
621.794296,1,549,f
621.794296,1,550,s
622.012534,4,537,f
622.012534,4,538,s
622.152487,5,536,f
622.152487,5,537,s
622.227694,3,544,f
622.227694,3,545,s
622.387519,3,545,f
622.556554,5,537,f
622.984599,6,529,f
622.984599,6,530,s
623.260352,6,530,f
623.260352,6,531,s
623.665105,2,546,f
623.665105,3,546,s
623.665105,2,547,s
623.713557,3,546,f
623.92686,2,547,f
623.92686,3,547,s
623.92686,2,548,s
623.954564,3,547,f
624.123037,6,531,f
624.123037,6,532,s
624.305069,2,548,f
624.305069,3,548,s
624.305069,2,549,s
624.399991,2,549,f
624.400064,1,550,f
624.400064,1,551,s
624.400064,2,550,s
624.910784,6,532,f
624.910784,6,533,s
625.149966,3,548,f
625.149966,3,549,s
625.17933,2,550,f
625.375566,4,538,f
625.375566,5,538,s
625.375566,4,539,s
625.614172,5,538,f
625.653985,1,551,f
625.653985,1,552,s
625.653985,2,551,s
626.453851,4,539,f
626.453851,5,539,s
626.453851,4,540,s
626.493126,1,552,f
626.493126,1,553,s
626.729979,6,533,f
626.729979,6,534,s
627.43468,3,549,f
627.43468,3,550,s
627.434747,4,540,f
627.434747,4,541,s
627.571312,4,541,f
627.571312,4,542,s
627.595059,1,553,f
627.595059,1,554,s
627.620752,2,551,f
627.620752,2,552,s
627.621751,1,554,f
627.621751,1,555,s
627.675838,3,550,f
627.675838,3,551,s
628.39807,2,552,f
628.39807,2,553,s
628.788504,1,555,f
628.788504,1,556,s
628.867063,4,542,f
628.867063,4,543,s
628.921793,6,534,f
628.921793,6,535,s
628.926492,2,553,f
628.926492,2,554,s
629.002651,6,535,f
629.002651,6,536,s
629.07545,6,536,f
629.07545,6,537,s
629.258373,5,539,f
629.258373,5,540,s
629.468975,4,543,f
629.468975,4,544,s
629.480926,4,544,f
629.480926,4,545,s
629.855412,2,554,f
629.855412,2,555,s
630.092268,1,556,f
630.092268,1,557,s
630.115138,6,537,f
630.115138,6,538,s
630.201395,4,545,f
630.201395,4,546,s
630.316337,1,557,f
630.316337,1,558,s
630.644233,1,558,f
630.644233,1,559,s
630.942423,6,538,f
630.942423,6,539,s
631.093876,3,551,f
631.093876,3,552,s
631.100181,4,546,f
631.100181,4,547,s
631.130939,6,539,f
631.154356,4,547,f
631.154356,4,548,s
631.179434,3,552,f
631.179434,3,553,s
631.65299,5,540,f
631.65299,6,540,s
631.65299,5,541,s
631.721324,5,541,f
631.721324,5,542,s
631.725594,2,555,f
631.725594,2,556,s
631.729814,3,553,f
631.729814,3,554,s
631.905421,3,554,f
631.905421,3,555,s
631.949181,4,548,f
631.949181,4,549,s
632.616521,1,559,f
632.616521,1,560,s
632.921332,2,556,f
632.921332,2,557,s
633.048597,3,555,f
633.048597,3,556,s
633.219138,5,542,f
633.219138,5,543,s
633.336422,6,540,f
633.336422,6,541,s
633.379053,4,549,f
633.379053,4,550,s
633.505824,6,541,f
633.505824,6,542,s
633.55648,6,542,f
633.842255,2,557,f
633.842255,2,558,s
634.566798,1,560,f
634.566798,1,561,s
634.709437,3,556,f
634.709437,3,557,s
635.034014,2,558,f
635.034014,2,559,s
635.034918,3,557,f
635.034918,3,558,s
635.247415,2,559,f
635.247415,2,560,s
635.360373,4,550,f
635.360373,4,551,s
635.497029,1,561,f
635.497029,1,562,s
635.618838,2,560,f
635.618838,2,561,s
635.711075,5,543,f
635.711075,6,543,s
635.711075,5,544,s
635.89501,2,561,f
636.002096,3,558,f
636.002096,3,559,s
636.359441,1,562,f
636.359441,1,563,s
636.359441,2,562,s
636.456538,3,559,f
636.456538,3,560,s
637.019965,6,543,f
637.370035,5,544,f
637.370035,6,544,s
637.370035,5,545,s
637.384174,5,545,f
637.384174,5,546,s
637.425271,3,560,f
637.425271,3,561,s
637.467021,3,561,f
637.623348,6,544,f
637.623348,6,545,s
637.783072,6,545,f
638.650794,4,551,f
638.650794,4,552,s
638.979563,5,546,f
638.979563,6,546,s
638.979563,5,547,s
639.520435,5,547,f
639.520435,5,548,s
639.846124,6,546,f
639.846124,6,547,s
639.910631,4,552,f
639.910631,4,553,s
639.949942,1,563,f
639.949942,1,564,s
639.98808,6,547,f
640.874411,4,553,f
640.874411,4,554,s
641.010759,4,554,f
641.010759,4,555,s
641.364026,1,564,f
641.364026,1,565,s
641.444541,4,555,f
641.444541,4,556,s
642.444742,1,565,f
642.444742,1,566,s
642.65718,2,562,f
642.65718,3,562,s
642.65718,2,563,s
642.780204,3,562,f
642.813341,2,563,f
642.813341,3,563,s
642.813341,2,564,s
642.918924,4,556,f
642.918924,4,557,s
643.063961,1,566,f
643.063961,1,567,s
643.172829,3,563,f
643.509354,4,557,f
643.509354,4,558,s
643.640402,4,558,f
643.640402,4,559,s
643.826366,1,567,f
643.826366,1,568,s
643.927567,2,564,f
643.927567,3,564,s
643.927567,2,565,s
644.426784,5,548,f
644.426784,6,548,s
644.426784,5,549,s
644.789323,6,548,f
644.83546,3,564,f
644.937697,1,568,f
644.937697,1,569,s
645.009992,1,569,f
645.009992,1,570,s
645.125399,5,549,f
645.125399,6,549,s
645.125399,5,550,s
645.470649,2,565,f
645.470649,3,565,s
645.470649,2,566,s
645.490254,5,550,f
645.490254,5,551,s
645.583817,2,566,f
645.583817,2,567,s
645.792623,1,570,f
645.792623,1,571,s
646.125667,1,571,f
646.125667,1,572,s
646.219108,1,572,f
646.219108,1,573,s
646.250194,3,565,f
646.250194,3,566,s
646.643841,3,566,f
646.920496,6,549,f
646.920496,6,550,s
646.980568,2,567,f
646.980568,3,567,s
646.980568,2,568,s
647.081354,5,551,f
647.081354,5,552,s
647.09398,2,568,f
647.09398,2,569,s
647.261669,1,573,f
647.261669,1,574,s
647.302076,1,574,f
647.302076,1,575,s
647.372382,5,552,f
647.372382,5,553,s
647.389609,5,553,f
647.389609,5,554,s
647.485769,2,569,f
647.485769,2,570,s
647.777536,2,570,f
647.777536,2,571,s
648.065934,3,567,f
648.065934,3,568,s
648.165274,4,559,f
648.165274,4,560,s
648.303641,4,560,f
648.303641,4,561,s
648.3894,3,568,f
648.3894,3,569,s
648.399266,1,575,f
648.399266,1,576,s
648.582363,6,550,f
648.582363,6,551,s
648.597616,3,569,f
648.597616,3,570,s
649.340067,3,570,f
649.64306,5,554,f
649.64306,5,555,s
649.774112,2,571,f
649.774112,3,571,s
649.774112,2,572,s
650.133228,4,561,f
650.133228,4,562,s
650.160426,4,562,f
650.160426,4,563,s
650.379746,1,576,f
650.379746,1,577,s
650.842438,2,572,f
650.842438,2,573,s
650.848467,3,571,f
650.848467,3,572,s
650.9508,3,572,f
651.220361,2,573,f
651.220361,3,573,s
651.220361,2,574,s
651.567834,4,563,f
651.567834,4,564,s
652.006972,2,574,f
652.006972,2,575,s
652.103605,5,555,f
652.103605,5,556,s
652.61366,1,577,f
652.61366,1,578,s
653.152376,4,564,f
653.152376,4,565,s
653.278647,6,551,f
653.278647,6,552,s
653.303379,3,573,f
653.303379,3,574,s
653.346281,6,552,f
653.346281,6,553,s
653.504431,1,578,f
653.504431,1,579,s
653.534693,5,556,f
653.534693,5,557,s
653.544132,5,557,f
653.544132,5,558,s
653.743702,4,565,f
653.743702,4,566,s
653.7657,5,558,f
653.7657,5,559,s
654.010523,2,575,f
654.010523,2,576,s
654.299277,2,576,f
654.299277,2,577,s
654.325544,6,553,f
654.325544,6,554,s
654.646533,1,579,f
654.646533,1,580,s
654.666649,2,577,f
654.666649,2,578,s
654.791469,5,559,f
654.791469,5,560,s
654.80656,3,574,f
654.80656,3,575,s
654.825615,4,566,f
654.825615,4,567,s
654.934047,2,578,f
654.934047,2,579,s
655.058508,4,567,f
655.058508,4,568,s
655.25412,4,568,f
655.25412,4,569,s
655.41563,5,560,f
655.41563,5,561,s
655.430678,4,569,f
655.430678,4,570,s
655.501926,5,561,f
655.501926,5,562,s
655.841154,6,554,f
655.841154,6,555,s
656.072135,6,555,f
656.072135,6,556,s
656.516261,2,579,f
656.819483,3,575,f
656.819483,3,576,s
656.840808,6,556,f
656.840808,6,557,s
657.188497,4,570,f
657.188497,4,571,s
657.4711,1,580,f
657.4711,1,581,s
657.4711,2,580,s
657.488605,1,581,f
657.488605,1,582,s
657.920138,4,571,f
657.920138,4,572,s
657.921271,5,562,f
657.921271,5,563,s
658.164762,4,572,f
658.164762,4,573,s
658.205819,2,580,f
658.205819,2,581,s
658.418752,6,557,f
658.418752,6,558,s
659.042909,3,576,f
659.042909,3,577,s
659.38498,4,573,f
659.38498,4,574,s
659.548081,2,581,f
659.635834,1,582,f
659.635834,1,583,s
659.635834,2,582,s
659.821749,5,563,f
659.821749,5,564,s
659.898463,6,558,f
659.898463,6,559,s
660.089197,4,574,f
660.089197,4,575,s
660.138018,2,582,f
660.571383,1,583,f
660.571383,1,584,s
660.571383,2,583,s
660.822869,1,584,f
660.822869,1,585,s
661.236195,6,559,f
661.236195,6,560,s
661.93257,2,583,f
661.93257,2,584,s
662.03153,3,577,f
662.03153,3,578,s
662.134631,4,575,f
662.235946,2,584,f
662.422925,1,585,f
662.422925,1,586,s
662.422925,2,585,s
662.558089,2,585,f
662.578117,1,586,f
662.578117,1,587,s
662.578117,2,586,s
662.890274,1,587,f
662.890274,1,588,s
662.906838,3,578,f
662.906838,3,579,s
663.245469,3,579,f
663.245469,3,580,s
663.332853,5,564,f
663.332853,5,565,s
663.332853,4,576,s
663.520235,1,588,f
663.520235,1,589,s
663.593105,1,589,f
663.593105,1,590,s
663.792571,4,576,f
664.537914,6,560,f
664.537914,6,561,s
664.621669,3,580,f
664.621669,3,581,s
665.171048,5,565,f
665.171048,5,566,s
665.171048,4,577,s
665.243269,2,586,f
665.243269,2,587,s
665.318265,2,587,f
665.318265,2,588,s
665.361621,3,581,f
665.361621,3,582,s
665.439483,5,566,f
665.439483,5,567,s
665.705356,2,588,f
665.705356,2,589,s
665.759331,1,590,f
665.759331,1,591,s
665.766529,2,589,f
665.766529,2,590,s
665.811704,3,582,f
665.811704,3,583,s
665.88605,2,590,f
666.196856,5,567,f
666.196856,5,568,s
666.278158,5,568,f
666.278158,5,569,s
666.398921,4,577,f
666.398921,4,578,s
666.612782,1,591,f
666.612782,1,592,s
666.612782,2,591,s
666.647026,6,561,f
666.647026,6,562,s
666.716625,5,569,f
666.716625,5,570,s
667.314893,4,578,f
667.314893,4,579,s
667.341688,6,562,f
667.341688,6,563,s
667.783139,3,583,f
667.783139,3,584,s
667.825358,5,570,f
667.825358,5,571,s
667.856801,6,563,f
667.856801,6,564,s
667.877391,2,591,f
668.146867,4,579,f
668.146867,4,580,s
668.184686,1,592,f
668.184686,1,593,s
668.184686,2,592,s
668.725499,2,592,f
669.281399,4,580,f
669.281399,4,581,s
669.470303,5,571,f
669.470303,5,572,s
669.79369,5,572,f
669.79369,5,573,s
669.842898,1,593,f
669.842898,1,594,s
669.842898,2,593,s
669.870125,5,573,f
669.870125,5,574,s
669.911387,6,564,f
669.911387,6,565,s
669.925619,5,574,f
669.925619,5,575,s
669.940813,6,565,f
669.940813,6,566,s
669.998745,2,593,f
670.154865,6,566,f
670.154865,6,567,s
670.584393,1,594,f
670.584393,1,595,s
670.584393,2,594,s
670.709418,2,594,f
670.854967,3,584,f
670.854967,3,585,s
671.013162,4,581,f
671.013162,4,582,s
671.172229,4,582,f
671.172229,4,583,s
671.286591,3,585,f
671.286591,3,586,s
671.615989,3,586,f
671.615989,3,587,s
672.028604,3,587,f
672.028604,3,588,s
672.273714,3,588,f
672.273714,3,589,s
672.464774,5,575,f
672.464774,5,576,s
672.887479,6,567,f
672.887479,6,568,s
673.033128,6,568,f
673.033128,6,569,s
673.109662,1,595,f
673.109662,1,596,s
673.109662,2,595,s
673.691244,2,595,f
673.827492,3,589,f
673.827492,3,590,s
673.831643,3,590,f
673.831643,3,591,s
673.87643,4,583,f
673.87643,4,584,s
673.929986,4,584,f
673.929986,4,585,s
674.431514,3,591,f
674.431514,3,592,s
674.832512,3,592,f
674.832512,3,593,s
675.271044,3,593,f
675.271044,3,594,s
675.512632,6,569,f
675.512632,6,570,s
675.595713,3,594,f
675.595713,3,595,s
675.76624,3,595,f
677.258974,1,596,f
677.258974,1,597,s
677.258974,2,596,s
677.299329,5,576,f
677.299329,5,577,s
677.334403,1,597,f
677.334403,1,598,s
677.496908,5,577,f
677.496908,5,578,s
677.675261,1,598,f
677.675261,1,599,s
677.724508,2,596,f
677.724508,3,596,s
677.724508,2,597,s
677.787385,4,585,f
677.787385,4,586,s
677.947056,1,599,f
677.947056,1,600,s
677.98131,5,578,f
677.98131,5,579,s
678.129131,2,597,f
678.129131,2,598,s
678.416608,6,570,f
678.416608,6,571,s
678.512848,1,600,f
678.512848,1,601,s
678.539574,5,579,f
678.539574,5,580,s
678.552487,6,571,f
678.552487,6,572,s
679.138665,3,596,f
679.138665,3,597,s
679.590863,5,580,f
679.590863,5,581,s
679.897129,3,597,f
680.469239,6,572,f
680.469239,6,573,s
680.587701,1,601,f
680.587701,1,602,s
681.162799,1,602,f
681.162799,1,603,s
681.269691,5,581,f
681.269691,5,582,s
681.398756,6,573,f
681.398756,6,574,s
681.43172,1,603,f
681.43172,1,604,s
681.523483,2,598,f
681.523483,2,599,s
682.635563,4,586,f
682.635563,4,587,s
682.635563,3,598,s
682.814888,2,599,f
682.814888,2,600,s
682.839422,6,574,f
682.839422,6,575,s
682.995614,3,598,f
683.078366,5,582,f
683.078366,5,583,s
683.813479,6,575,f
683.813479,6,576,s
683.86854,2,600,f
683.86854,2,601,s
683.96492,2,601,f
683.96492,2,602,s
683.97137,4,587,f
683.97137,4,588,s
683.97137,3,599,s
684.344915,3,599,f
684.506385,6,576,f
684.506385,6,577,s
684.662127,6,577,f
684.662127,6,578,s
684.932069,4,588,f
684.932069,4,589,s
684.932069,3,600,s
685.021185,2,602,f
685.021185,2,603,s
685.482802,3,600,f
685.956445,4,589,f
685.956445,4,590,s
685.956445,3,601,s
686.723193,4,590,f
686.723193,4,591,s
687.008469,1,604,f
687.008469,1,605,s
