id,activity,ts
7938,5,2657.2
7937,3,2657.2
7943,1,2657.2
7937,5,2657.2
7939,3,2658.4
7944,1,2658.4
7941,4,2658.4
7939,5,2658.4
7941,5,2658.4
7945,1,2658.5
7936,2,2659
7946,1,2659
7936,5,2659
7942,4,2659.2
7947,1,2659.2
7942,5,2659.2
7945,4,2659.3
7948,1,2659.3
7947,4,2659.4
7949,1,2659.4
7945,5,2659.4
7947,5,2659.4
7948,4,2660.2
7950,1,2660.2
7948,5,2660.2
7949,4,2660.7
7951,1,2660.7
7949,5,2660.7
7943,3,2660.9
7952,1,2660.9
7943,5,2661
7940,2,2661.1
7953,1,2661.1
7940,5,2661.1
7950,4,2661.5
7954,1,2661.5
7950,5,2661.5
7944,3,2661.8
7955,1,2661.8
7952,3,2661.8
7944,5,2661.8
7956,1,2661.9
7952,5,2661.9
7955,3,2661.9
7957,1,2661.9
7955,5,2661.9
7951,4,2662.4
7958,1,2662.4
7956,3,2662.4
7951,5,2662.4
7956,5,2662.5
7959,1,2662.5
7957,3,2662.8
7960,1,2662.8
7957,5,2662.8
7946,2,2663.2
7961,1,2663.2
7946,5,2663.3
7954,4,2663.8
7962,1,2663.8
7954,5,2663.8
7959,3,2664.1
7963,1,2664.1
7959,5,2664.1
7960,3,2664.1
7964,1,2664.1
7960,5,2664.2
7958,4,2664.2
7965,1,2664.2
7958,5,2664.2
7963,3,2664.3
7966,1,2664.3
7963,5,2664.4
7962,4,2664.5
7967,1,2664.5
7962,5,2664.5
7953,2,2664.9
7968,1,2664.9
7953,5,2665
7965,4,2665
7969,1,2665
7965,5,2665
7967,4,2665
7970,1,2665
7964,3,2665
7971,1,2665.1
7967,5,2665.1
7964,5,2665.1
7966,3,2665.2
7972,1,2665.2
7966,5,2665.2
7971,3,2665.3
7973,1,2665.3
7971,5,2665.3
7969,4,2665.6
7974,1,2665.6
7969,5,2665.6
7972,3,2666
7975,1,2666
7973,3,2666
7976,1,2666
7972,5,2666
7973,5,2666.1
7970,4,2666.3
7977,1,2666.3
7970,5,2666.3
7975,3,2667
7978,1,2667
7975,5,2667.1
7961,2,2667.1
7979,1,2667.1
7961,5,2667.1
7976,3,2667.7
7980,1,2667.7
7976,5,2667.8
7968,2,2669.1
7981,1,2669.1
7968,5,2669.1
7978,3,2669.6
7982,1,2669.6
7978,5,2669.6
7980,3,2670
7983,1,2670
7980,5,2670.1
7974,4,2670.5
7984,1,2670.5
7974,5,2670.5
7982,3,2670.7
7985,1,2670.7
7982,5,2670.7
7979,2,2670.8
7986,1,2670.8
7979,5,2670.9
7977,4,2671
7987,1,2671
7977,5,2671
7983,3,2671.4
7988,1,2671.4
7983,5,2671.4
7985,3,2671.8
7989,1,2671.8
7985,5,2671.8
7988,3,2672.6
7990,1,2672.6
7984,4,2672.7
7988,5,2672.7
7987,4,2672.7
7984,5,2672.7
7991,1,2672.7
7991,4,2672.7
7981,2,2672.7
7987,5,2672.7
7992,1,2672.7
7991,5,2672.8
7981,5,2672.8
7993,1,2672.8
7994,1,2672.9
7993,4,2672.9
7995,1,2672.9
7993,5,2673
7989,3,2673.2
7996,1,2673.2
7989,5,2673.3
7990,3,2673.4
7997,1,2673.4
7994,4,2673.4
7998,1,2673.4
7990,5,2673.5
7994,5,2673.5
7995,4,2674.7
7999,1,2674.7
7995,5,2674.7
7986,2,2674.8
8000,1,2674.8
7986,5,2674.8
7996,3,2675
8001,1,2675
7996,5,2675.1
7998,4,2675.1
8002,1,2675.1
7998,5,2675.1
7999,4,2675.4
8003,1,2675.4
7999,5,2675.4
7997,3,2676
8004,1,2676
7997,5,2676
8001,3,2676.2
8005,1,2676.2
8001,5,2676.3
7992,2,2676.6
8006,1,2676.6
7992,5,2676.6
8002,4,2677
8007,1,2677
8002,5,2677
8004,3,2677.2
8008,1,2677.2
8004,5,2677.2
8005,3,2677.6
8009,1,2677.6
8008,3,2677.6
8010,1,2677.6
8005,5,2677.6
8008,5,2677.6
8000,2,2678.8
8011,1,2678.8
8000,5,2678.8
8009,3,2678.9
8012,1,2678.9
8009,5,2679
8003,4,2679.5
8013,1,2679.5
8003,5,2679.6
8007,4,2679.8
8014,1,2679.8
8010,3,2679.8
8007,5,2679.8
8010,5,2679.8
8015,1,2679.8
8012,3,2679.9
8016,1,2679.9
8012,5,2680
8013,4,2680.1
8017,1,2680.1
8013,5,2680.1
8014,4,2680.3
8018,1,2680.3
8014,5,2680.3
8017,4,2680.3
8019,1,2680.3
8017,5,2680.3
8006,2,2680.8
8020,1,2680.8
8006,5,2680.8
8015,3,2680.9
8021,1,2680.9
8015,5,2680.9
8018,4,2681.1
8022,1,2681.1
8018,5,2681.1
8019,4,2681.3
8023,1,2681.3
8019,5,2681.3
8022,4,2681.7
8024,1,2681.7
8022,5,2681.7
8016,3,2681.9
8025,1,2681.9
8016,5,2682
8023,4,2682.8
8026,1,2682.8
8011,2,2682.8
8027,1,2682.8
8023,5,2682.8
8011,5,2682.9
8024,4,2683.7
8028,1,2683.7
8024,5,2683.7
8021,3,2683.8
8029,1,2683.8
8021,5,2683.8
8026,4,2684
8030,1,2684
8026,5,2684
8020,2,2684.5
8031,1,2684.5
8020,5,2684.6
8028,4,2685.7
8032,1,2685.7
8028,5,2685.8
8027,2,2686.7
8033,1,2686.7
8027,5,2686.8
8030,4,2687.2
8034,1,2687.2
8030,5,2687.3
8025,3,2687.4
8035,1,2687.4
8025,5,2687.5
8032,4,2687.8
8036,1,2687.8
8029,3,2687.9
8037,1,2687.9
8032,5,2687.9
8034,4,2687.9
8038,1,2687.9
8029,5,2687.9
8034,5,2687.9
8036,4,2687.9
8039,1,2687.9
8036,5,2688
8038,4,2688.2
8040,1,2688.2
8038,5,2688.2
8035,3,2688.4
8041,1,2688.4
8035,5,2688.5
8031,2,2688.7
8042,1,2688.7
8031,5,2688.7
8039,4,2689.3
8043,1,2689.3
8039,5,2689.4
8040,4,2689.5
8044,1,2689.5
8040,5,2689.5
8037,3,2689.8
8045,1,2689.8
8037,5,2689.8
8041,3,2689.8
8046,1,2689.8
8041,5,2689.8
8045,3,2690
8047,1,2690
8045,5,2690.1
8043,4,2690.4
8048,1,2690.4
8043,5,2690.5
8044,4,2690.6
8049,1,2690.6
8044,5,2690.6
8033,2,2690.6
8050,1,2690.6
8033,5,2690.7
8048,4,2691
8051,1,2691
8048,5,2691
8042,2,2692.3
8052,1,2692.3
8042,5,2692.3
8049,4,2692.7
8053,1,2692.7
8049,5,2692.7
8051,4,2692.9
8054,1,2692.9
8051,5,2693
8053,4,2693.1
8055,1,2693.1
8053,5,2693.1
8046,3,2693.8
8056,1,2693.8
8046,5,2693.9
8047,3,2693.9
8057,1,2693.9
8047,5,2693.9
8050,2,2694.2
8058,1,2694.2
8050,5,2694.3
8056,3,2694.7
8059,1,2694.7
8056,5,2694.7
8054,4,2695
8060,1,2695
8054,5,2695.1
8057,3,2695.3
8061,1,2695.3
8057,5,2695.3
8052,2,2696.3
8062,1,2696.3
8052,5,2696.3
8059,3,2696.7
8063,1,2696.7
8059,5,2696.7
8058,2,2697.9
8064,1,2697.9
8058,5,2698
8061,3,2698.1
8065,1,2698.1
8061,5,2698.2
8055,4,2698.3
8066,1,2698.3
8055,5,2698.3
8063,3,2698.9
8067,1,2698.9
8063,5,2698.9
8065,3,2699
8068,1,2699
8065,5,2699
8067,3,2699.2
8069,1,2699.2
8067,5,2699.2
8060,4,2699.4
8070,1,2699.4
8060,5,2699.5
8068,3,2699.5
8071,1,2699.5
8068,5,2699.5
8062,2,2699.7
8072,1,2699.7
8062,5,2699.7
8066,4,2699.9
8073,1,2699.9
8066,5,2699.9
8069,3,2700.2
8074,1,2700.2
8069,5,2700.3
8070,4,2700.9
8075,1,2700.9
8070,5,2700.9
8073,4,2701
8076,1,2701
8075,4,2701
8077,1,2701.1
8073,5,2701.1
8075,5,2701.1
8064,2,2701.5
8078,1,2701.5
8064,5,2701.5
8076,4,2701.7
8079,1,2701.7
8076,5,2701.7
8077,4,2701.9
8080,1,2701.9
8077,5,2701.9
8071,3,2701.9
8081,1,2701.9
8071,5,2702
8079,4,2702.6
8082,1,2702.6
8079,5,2702.7
8080,4,2703
8083,1,2703
8080,5,2703
8074,3,2703.1
8084,1,2703.1
8074,5,2703.1
8081,3,2703.4
8085,1,2703.4
8072,2,2703.4
8081,5,2703.4
8086,1,2703.5
8072,5,2703.5
8084,3,2703.5
8087,1,2703.5
8084,5,2703.5
8082,4,2703.6
8088,1,2703.6
8082,5,2703.6
8085,3,2704.6
8089,1,2704.6
8085,5,2704.6
8078,2,2705.4
8090,1,2705.4
8078,5,2705.4
8087,3,2705.8
8091,1,2705.8
8087,5,2705.8
8083,4,2706.2
8092,1,2706.2
8083,5,2706.3
8086,2,2707.4
8093,1,2707.4
8086,5,2707.5
8088,4,2707.6
8094,1,2707.6
8088,5,2707.6
8092,4,2707.9
8095,1,2707.9
8092,5,2707.9
8089,3,2708.1
8096,1,2708.1
8089,5,2708.2
8094,4,2708.3
8097,1,2708.3
8094,5,2708.3
8095,4,2708.6
8098,1,2708.6
8095,5,2708.6
8090,2,2709.2
8099,1,2709.2
8090,5,2709.3
8091,3,2709.3
8091,5,2709.3
8100,1,2709.3
8096,3,2709.7
8101,1,2709.7
8096,5,2709.7
8097,4,2709.9
8102,1,2709.9
8097,5,2709.9
8098,4,2710
8103,1,2710
8098,5,2710.1
8102,4,2710.6
8104,1,2710.6
8102,5,2710.6
8100,3,2710.9
8105,1,2710.9
8100,5,2710.9
8093,2,2711
8106,1,2711
8093,5,2711
8101,3,2711.4
8107,1,2711.4
8101,5,2711.4
8103,4,2712.6
8108,1,2712.6
8103,5,2712.6
8099,2,2713.1
8109,1,2713.1
8099,5,2713.1
8105,3,2713.2
8110,1,2713.2
8105,5,2713.2
8107,3,2713.8
8111,1,2713.8
8107,5,2713.9
8110,3,2714.2
8112,1,2714.2
8110,5,2714.2
8111,3,2714.2
8113,1,2714.2
8111,5,2714.3
8106,2,2715.1
8114,1,2715.1
8112,3,2715.2
8115,1,2715.2
8106,5,2715.2
8112,5,2715.2
8113,3,2716
8116,1,2716
8113,5,2716.1
8104,4,2716.4
8117,1,2716.4
8104,5,2716.5
8115,3,2716.9
8118,1,2716.9
8115,5,2717
8116,3,2717
8119,1,2717
8116,5,2717.1
8109,2,2717.3
8120,1,2717.3
8109,5,2717.3
8114,2,2717.3
8121,1,2717.3
8114,5,2717.4
8120,2,2717.4
8122,1,2717.4
8120,5,2717.4
8121,2,2717.5
8123,1,2717.5
8121,5,2717.5
8108,4,2717.5
8124,1,2717.5
8122,2,2717.5
8108,5,2717.5
8122,5,2717.6
8125,1,2717.6
8123,2,2717.6
8126,1,2717.6
8123,5,2717.6
8125,2,2717.7
8127,1,2717.7
8125,5,2717.7
8126,2,2717.7
8128,1,2717.7
8126,5,2717.8
8127,2,2717.8
8129,1,2717.8
8127,5,2717.8
8128,2,2717.9
8130,1,2717.9
8128,5,2717.9
8129,2,2717.9
8131,1,2717.9
8129,5,2718
8130,2,2718
8132,1,2718
8130,5,2718
8131,2,2718.1
8133,1,2718.1
8131,5,2718.1
8132,2,2718.1
8134,1,2718.1
8132,5,2718.2
8133,2,2718.2
8135,1,2718.2
8133,5,2718.2
8134,2,2718.2
8136,1,2718.2
8134,5,2718.3
8135,2,2718.3
8137,1,2718.3
8117,4,2718.3
8138,1,2718.3
8135,5,2718.3
8136,2,2718.4
8117,5,2718.4
8139,1,2718.4
8136,5,2718.4
8137,2,2718.4
8140,1,2718.5
8137,5,2718.5
8139,2,2718.5
8141,1,2718.5
8139,5,2718.5
8140,2,2718.6
8142,1,2718.6
8140,5,2718.6
8141,2,2718.6
8118,3,2718.6
8141,5,2718.6
8142,2,2718.7
8118,5,2718.7
8143,1,2718.7
8144,1,2718.7
8145,1,2718.7
8142,5,2718.7
8144,2,2718.7
8146,1,2718.7
8144,5,2718.8
8145,2,2718.8
8147,1,2718.8
8145,5,2718.8
8146,2,2718.9
8148,1,2718.9
8146,5,2718.9
8147,2,2718.9
8149,1,2718.9
8147,5,2719
8148,2,2719
8150,1,2719
8148,5,2719
8149,2,2719.1
8151,1,2719.1
8149,5,2719.1
8150,2,2719.1
8152,1,2719.1
8150,5,2719.2
8151,2,2719.2
8153,1,2719.2
8151,5,2719.2
8152,2,2719.3
8154,1,2719.3
8152,5,2719.3
8153,2,2719.3
8155,1,2719.3
8153,5,2719.4
8154,2,2719.4
8156,1,2719.4
8154,5,2719.4
8155,2,2719.5
8157,1,2719.5
8124,4,2719.5
8158,1,2719.5
8155,5,2719.5
8124,5,2719.5
8156,2,2719.5
8156,5,2719.6
8159,1,2719.6
8157,2,2719.6
8160,1,2719.6
8157,5,2719.6
8159,2,2719.7
8161,1,2719.7
8159,5,2719.7
8160,2,2719.7
8162,1,2719.7
8160,5,2719.8
8161,2,2719.8
8163,1,2719.8
8161,5,2719.8
8162,2,2719.9
8164,1,2719.9
8162,5,2719.9
8163,2,2719.9
8165,1,2719.9
8163,5,2720
8164,2,2720
8166,1,2720
8164,5,2720
8138,4,2720
8167,1,2720
8165,2,2720
8138,5,2720.1
8168,1,2720.1
8165,5,2720.1
8119,3,2720.4
8169,1,2720.4
8119,5,2720.5
8143,3,2721.6
8170,1,2721.6
8143,5,2721.7
8166,2,2722.2
8171,1,2722.2
8166,5,2722.2
8169,3,2722.5
8172,1,2722.5
8170,3,2722.6
8173,1,2722.6
8169,5,2722.6
8170,5,2722.6
8158,4,2724.1
8174,1,2724.1
8158,5,2724.1
8168,2,2724.4
8175,1,2724.4
8168,5,2724.4
8167,4,2725.7
8176,1,2725.7
8167,5,2725.8
8174,4,2726.2
8177,1,2726.2
8174,5,2726.2
8171,2,2726.2
8178,1,2726.2
8171,5,2726.3
8176,4,2726.9
8179,1,2726.9
8176,5,2726.9
8172,3,2727.3
8180,1,2727.3
8172,5,2727.4
8177,4,2727.4
8181,1,2727.4
8177,5,2727.4
8173,3,2727.4
8182,1,2727.4
8180,3,2727.4
8183,1,2727.4
8173,5,2727.5
8180,5,2727.5
8175,2,2727.9
8184,1,2727.9
8175,5,2727.9
8182,3,2728.2
8185,1,2728.2
8182,5,2728.2
8178,2,2729.9
8186,1,2729.9
8178,5,2730
8179,4,2730.7
8187,1,2730.7
8179,5,2730.8
8183,3,2731
8188,1,2731
8183,5,2731
8181,4,2731
8189,1,2731
8181,5,2731
8184,2,2731.8
8190,1,2731.8
8184,5,2731.9
8187,4,2732.4
8191,1,2732.4
8187,5,2732.5
8189,4,2732.9
8192,1,2732.9
8189,5,2733
8186,2,2733.8
8193,1,2733.8
8186,5,2733.9
8185,3,2734.6
8194,1,2734.6
8185,5,2734.6
8191,4,2734.8
8195,1,2734.8
8191,5,2734.8
8188,3,2734.9
8196,1,2734.9
8188,5,2735
8194,3,2735.2
8197,1,2735.2
8194,5,2735.3
8190,2,2735.6
8198,1,2735.6
8190,5,2735.6
8193,2,2737.5
8199,1,2737.5
8193,5,2737.6
8196,3,2737.7
8200,1,2737.7
8196,5,2737.7
8192,4,2738.3
8201,1,2738.3
8192,5,2738.4
8195,4,2739
8202,1,2739
8195,5,2739
8198,2,2739.2
8203,1,2739.2
8198,5,2739.2
8201,4,2739.4
8204,1,2739.4
8201,5,2739.5
8202,4,2739.6
8205,1,2739.6
8202,5,2739.7
8199,2,2741.1
8206,1,2741.1
8199,5,2741.1
8204,4,2741.3
8207,1,2741.3
8204,5,2741.3
8205,4,2741.7
8208,1,2741.7
8205,5,2741.7
8197,3,2741.7
8209,1,2741.7
8197,5,2741.8
8207,4,2742
8210,1,2742
8207,5,2742
8200,3,2742.1
8211,1,2742.1
8200,5,2742.2
8209,3,2742.3
8212,1,2742.3
8209,5,2742.3
8208,4,2742.7
8213,1,2742.7
8208,5,2742.8
8203,2,2743.1
8214,1,2743.1
8203,5,2743.1
8210,4,2743.6
8215,1,2743.6
8210,5,2743.6
8213,4,2743.8
8216,1,2743.8
8213,5,2743.9
8215,4,2744.5
8217,1,2744.5
8215,5,2744.5
8211,3,2744.6
8218,1,2744.6
8211,5,2744.6
8206,2,2744.9
8219,1,2744.9
8206,5,2744.9
8212,3,2745
8220,1,2745
8212,5,2745.1
8214,2,2747.1
8221,1,2747.1
8218,3,2747.1
8222,1,2747.1
8214,5,2747.1
8218,5,2747.1
8220,3,2747.3
8223,1,2747.3
8220,5,2747.4
8216,4,2748.3
8224,1,2748.3
8216,5,2748.4
8219,2,2748.9
8225,1,2748.9
8219,5,2749
8222,3,2749.2
8226,1,2749.2
8222,5,2749.2
8223,3,2749.3
8227,1,2749.3
8223,5,2749.4
8217,4,2749.5
8228,1,2749.5
8217,5,2749.5
8226,3,2749.5
8229,1,2749.5
8226,5,2749.6
8227,3,2749.7
8230,1,2749.7
8227,5,2749.7
8221,2,2751
8231,1,2751
8221,5,2751
8229,3,2751.9
8232,1,2751.9
8229,5,2751.9
8230,3,2752.2
8233,1,2752.2
8230,5,2752.2
8225,2,2752.8
8234,1,2752.8
8225,5,2752.8
8232,3,2753.9
8235,1,2753.9
8232,5,2753.9
8224,4,2754.1
8236,1,2754.1
8224,5,2754.1
8233,3,2754.3
8237,1,2754.3
8233,5,2754.4
8231,2,2754.7
8238,1,2754.7
8231,5,2754.7
8235,3,2755.2
8239,1,2755.2
8235,5,2755.2
8237,3,2755.5
8240,1,2755.5
8228,4,2755.6
8241,1,2755.6
8237,5,2755.6
8228,5,2755.6
8239,3,2756.3
8242,1,2756.3
8239,5,2756.3
8240,3,2756.3
8243,1,2756.3
8240,5,2756.4
8234,2,2756.5
8244,1,2756.5
8234,5,2756.5
8242,3,2756.6
8245,1,2756.6
8243,3,2756.6
8242,5,2756.6
8246,1,2756.6
8243,5,2756.6
8245,3,2756.7
8247,1,2756.7
8245,5,2756.7
8246,3,2757.8
8248,1,2757.8
8246,5,2757.9
8236,4,2758.2
8249,1,2758.2
8236,5,2758.2
8238,2,2758.5
8250,1,2758.5
8238,5,2758.5
8247,3,2758.7
8251,1,2758.7
8247,5,2758.8
8241,4,2759.3
8252,1,2759.3
8241,5,2759.4
8248,3,2760.3
8253,1,2760.3
8248,5,2760.4
8249,4,2760.4
8254,1,2760.4
8244,2,2760.4
8249,5,2760.4
8244,5,2760.5
8255,1,2760.5
8251,3,2760.6
8256,1,2760.6
8251,5,2760.7
8253,3,2761.7
8257,1,2761.7
8253,5,2761.8
8250,2,2762.3
8258,1,2762.3
8250,5,2762.4
8252,4,2763.9
8259,1,2763.9
8252,5,2763.9
8254,4,2764.2
8260,1,2764.2
8254,5,2764.2
8255,2,2764.5
8261,1,2764.5
8256,3,2764.5
8262,1,2764.5
8255,5,2764.5
8256,5,2764.5
8257,3,2764.8
8263,1,2764.8
8257,5,2764.9
8259,4,2764.9
8259,5,2764.9
8264,1,2765
8260,4,2765.3
8265,1,2765.3
8260,5,2765.3
8264,4,2765.5
8266,1,2765.5
8264,5,2765.5
8262,3,2765.8
8267,1,2765.8
8262,5,2765.8
8258,2,2766.4
8268,1,2766.4
8258,5,2766.4
8265,4,2766.6
8269,1,2766.6
8265,5,2766.6
8266,4,2767.4
8270,1,2767.4
8266,5,2767.4
8263,3,2768.4
8271,1,2768.4
8263,5,2768.4
8261,2,2768.5
8272,1,2768.5
8261,5,2768.5
8267,3,2768.9
8273,1,2768.9
8267,5,2768.9
8271,3,2769.6
8274,1,2769.6
8271,5,2769.6
8268,2,2770.2
8275,1,2770.2
8268,5,2770.3
8273,3,2770.8
8276,1,2770.8
8273,5,2770.8
8269,4,2771.2
8277,1,2771.2
8269,5,2771.2
8270,4,2771.9
8278,1,2771.9
8270,5,2771.9
8277,4,2771.9
8279,1,2771.9
8277,5,2772
8272,2,2772.3
8280,1,2772.3
8272,5,2772.3
8278,4,2772.5
8281,1,2772.5
8278,5,2772.5
8274,3,2773.3
8282,1,2773.3
8274,5,2773.4
8279,4,2773.6
8283,1,2773.6
8279,5,2773.6
8276,3,2773.6
8284,1,2773.6
8276,5,2773.7
8282,3,2774
8285,1,2774
8282,5,2774
8284,3,2774
8286,1,2774
8284,5,2774.1
8275,2,2774.1
8287,1,2774.1
8275,5,2774.2
8281,4,2774.5
8288,1,2774.5
8281,5,2774.5
8285,3,2774.9
8289,1,2774.9
8285,5,2774.9
8283,4,2775
8290,1,2775
8283,5,2775.1
8288,4,2775.6
8291,1,2775.6
8288,5,2775.6
8280,2,2776.2
8292,1,2776.2
8280,5,2776.2
8286,3,2777.3
8293,1,2777.3
8286,5,2777.3
8289,3,2777.4
8294,1,2777.4
8289,5,2777.4
8290,4,2777.5
8295,1,2777.5
8290,5,2777.5
8293,3,2777.8
8296,1,2777.8
8293,5,2777.9
8287,2,2778.3
8297,1,2778.3
8287,5,2778.3
8291,4,2779.2
8298,1,2779.2
8291,5,2779.2
8294,3,2779.2
8299,1,2779.2
8294,5,2779.2
8295,4,2779.5
8300,1,2779.5
8295,5,2779.5
8296,3,2779.8
8301,1,2779.8
8296,5,2779.8
8299,3,2779.8
8302,1,2779.8
8299,5,2779.9
8298,4,2780.3
8303,1,2780.3
8292,2,2780.3
8298,5,2780.4
8292,5,2780.4
8304,1,2780.4
8301,3,2780.5
8305,1,2780.5
8301,5,2780.5
8300,4,2781.2
8306,1,2781.2
8300,5,2781.2
8297,2,2782.1
8307,1,2782.1
8297,5,2782.1
8303,4,2782.5
8308,1,2782.5
8303,5,2782.6
8302,3,2782.6
8309,1,2782.7
8302,5,2782.7
8306,4,2783
8310,1,2783
8306,5,2783.1
8305,3,2783.6
8311,1,2783.6
8305,5,2783.7
8304,2,2784
8312,1,2784
8309,3,2784.1
8313,1,2784.1
8304,5,2784.1
8309,5,2784.1
8311,3,2784.8
8314,1,2784.8
8313,3,2784.8
8315,1,2784.8
8311,5,2784.8
8313,5,2784.8
8314,3,2785
8316,1,2785
8314,5,2785
8315,3,2785.9
8317,1,2785.9
8315,5,2786
8308,4,2786.1
8318,1,2786.1
8308,5,2786.1
8307,2,2786.2
8319,1,2786.2
8307,5,2786.2
8310,4,2786.4
8320,1,2786.4
8310,5,2786.4
8318,4,2786.4
8321,1,2786.4
8318,5,2786.5
8316,3,2786.7
8322,1,2786.7
8316,5,2786.8
8320,4,2786.9
8323,1,2786.9
8320,5,2786.9
8321,4,2786.9
8324,1,2786.9
8321,5,2787
8317,3,2787.8
8325,1,2787.8
8317,5,2787.8
8312,2,2788.3
8326,1,2788.3
8312,5,2788.3
8323,4,2788.6
8327,1,2788.6
8323,5,2788.7
8324,4,2790.1
8328,1,2790.1
8319,2,2790.2
8329,1,2790.2
8324,5,2790.2
8319,5,2790.2
8327,4,2790.4
8330,1,2790.4
8327,5,2790.4
8328,4,2790.4
8328,5,2790.5
8331,1,2790.5
8322,3,2791
8332,1,2791
8322,5,2791
8330,4,2791.6
8333,1,2791.6
8330,5,2791.6
8326,2,2791.9
8334,1,2791.9
8326,5,2792
8331,4,2792.2
8335,1,2792.2
8331,5,2792.2
8333,4,2792.7
8336,1,2792.7
8333,5,2792.7
8335,4,2793.5
8337,1,2793.5
8335,5,2793.5
8329,2,2793.7
8338,1,2793.7
8329,5,2793.7
8334,2,2793.7
8339,1,2793.7
8334,5,2793.8
8338,2,2793.8
8340,1,2793.8
8338,5,2793.8
8339,2,2793.8
8341,1,2793.8
8339,5,2793.9
8340,2,2793.9
8342,1,2793.9
8340,5,2793.9
8341,2,2794
8343,1,2794
8341,5,2794
8342,2,2794
8344,1,2794
8342,5,2794.1
8343,2,2794.1
8345,1,2794.1
8343,5,2794.1
8336,4,2794.1
8346,1,2794.1
8344,2,2794.1
8336,5,2794.2
8347,1,2794.2
8344,5,2794.2
8345,2,2794.2
8348,1,2794.2
8345,5,2794.2
8347,2,2794.3
8349,1,2794.3
8347,5,2794.3
8348,2,2794.3
8350,1,2794.3
8348,5,2794.4
8349,2,2794.4
8351,1,2794.4
8349,5,2794.4
8350,2,2794.5
8352,1,2794.5
8350,5,2794.5
8351,2,2794.5
8353,1,2794.5
8351,5,2794.6
8352,2,2794.6
8354,1,2794.6
8352,5,2794.6
8353,2,2794.6
8355,1,2794.6
8353,5,2794.7
8354,2,2794.7
8356,1,2794.7
8354,5,2794.7
8355,2,2794.8
8357,1,2794.8
8355,5,2794.8
8325,3,2794.8
8358,1,2794.8
8356,2,2794.8
8325,5,2794.9
8359,1,2794.9
8356,5,2794.9
8357,2,2794.9
8360,1,2794.9
8357,5,2794.9
8359,2,2795
8361,1,2795
8359,5,2795
8360,2,2795
8362,1,2795
8360,5,2795.1
8337,4,2795.1
8363,1,2795.1
8361,2,2795.1
8364,1,2795.1
8337,5,2795.1
8361,5,2795.2
8362,2,2795.2
8365,1,2795.2
8362,5,2795.2
8364,2,2795.2
8366,1,2795.2
8364,5,2795.3
8365,2,2795.3
8367,1,2795.3
8365,5,2795.3
8366,2,2795.4
8368,1,2795.4
8366,5,2795.4
8367,2,2795.4
8369,1,2795.4
8367,5,2795.5
8368,2,2795.5
8370,1,2795.5
8368,5,2795.5
8369,2,2795.6
8371,1,2795.6
8369,5,2795.6
8370,2,2795.6
8372,1,2795.6
8370,5,2795.7
8371,2,2795.7
8373,1,2795.7
8371,5,2795.7
8372,2,2795.7
8372,5,2795.8
8374,1,2795.8
8373,2,2795.8
8375,1,2795.8
8373,5,2795.8
8374,2,2795.9
8376,1,2795.9
8374,5,2795.9
8375,2,2795.9
8377,1,2795.9
8375,5,2796
8376,2,2796
8378,1,2796
8376,5,2796
8377,2,2796.1
8379,1,2796.1
8377,5,2796.1
8378,2,2796.1
8380,1,2796.1
8378,5,2796.2
8332,3,2796.2
8381,1,2796.2
8379,2,2796.2
8382,1,2796.2
8332,5,2796.2
8379,5,2796.2
8380,2,2796.3
8383,1,2796.3
8380,5,2796.3
8346,4,2796.3
8346,5,2796.3
8382,2,2796.3
8384,1,2796.3
8382,5,2796.4
8363,4,2796.4
8385,1,2796.4
8386,1,2796.4
8363,5,2796.4
8358,3,2796.5
8387,1,2796.5
8358,5,2796.5
8385,4,2796.8
8388,1,2796.8
8385,5,2796.8
8386,4,2797.4
8389,1,2797.4
8386,5,2797.4
8388,4,2797.9
8390,1,2797.9
8388,5,2797.9
8383,2,2798.1
8391,1,2798.1
8383,5,2798.1
8381,3,2798.5
8392,1,2798.5
8381,5,2798.5
8387,3,2799
8393,1,2799
8387,5,2799
8389,4,2799.3
8394,1,2799.3
8389,5,2799.4
8384,2,2800.2
8395,1,2800.2
8384,5,2800.2
8392,3,2800.7
8396,1,2800.7
8390,4,2800.7
8397,1,2800.7
8392,5,2800.7
8390,5,2800.8
8394,4,2801.2
8398,1,2801.2
8394,5,2801.2
8393,3,2801.5
8399,1,2801.5
8393,5,2801.5
8391,2,2802.3
8400,1,2802.3
8391,5,2802.3
8396,3,2803.1
8401,1,2803.1
8396,5,2803.1
8397,4,2803.6
8402,1,2803.6
8397,5,2803.6
8399,3,2803.8
8403,1,2803.8
8399,5,2803.8
8401,3,2804.2
8404,1,2804.2
8403,3,2804.2
8401,5,2804.2
8403,5,2804.2
8405,1,2804.2
8404,3,2804.3
8406,1,2804.3
8404,5,2804.3
8395,2,2804.4
8407,1,2804.4
8395,5,2804.5
8398,4,2804.5
8408,1,2804.5
8398,5,2804.5
8405,3,2804.9
8409,1,2804.9
8405,5,2804.9
8402,4,2805.8
8410,1,2805.8
8406,3,2805.8
8411,1,2805.9
8402,5,2805.9
8406,5,2805.9
8408,4,2806.2
8412,1,2806.2
8400,2,2806.2
8413,1,2806.2
8408,5,2806.3
8400,5,2806.3
8410,4,2807.1
8414,1,2807.1
8410,5,2807.1
8409,3,2807.3
8415,1,2807.3
8409,5,2807.4
8411,3,2807.4
8416,1,2807.4
8411,5,2807.5
8412,4,2807.6
8417,1,2807.6
8412,5,2807.6
8407,2,2808.3
