id,ts,activity
861,10441.29811,3
864,10441.29811,2
869,10451.33756,1
841,10451.33756,6
850,10453.0445,5
859,10453.0445,4
862,10453.0445,3
865,10453.0445,2
870,10467.29605,1
842,10467.41178,6
851,10467.41178,5
860,10467.41178,4
863,10467.41178,3
866,10467.41178,2
871,10484.93162,1
843,10484.93162,6
852,10484.93162,5
861,10484.93162,4
864,10484.93162,3
867,10484.93162,2
872,10490.83162,1
844,10500.18768,6
853,10500.18768,5
862,10500.18768,4
865,10500.18768,3
868,10500.18768,2
873,10509.41107,1
845,10509.41107,6
854,10509.41107,5
863,10509.41107,4
866,10509.41107,3
869,10509.41107,2
874,10515.31107,1
846,10515.31107,6
855,10516.60418,5
864,10517.54439,4
867,10517.54439,3
870,10517.92869,2
875,10521.21107,1
847,10521.21107,6
856,10529.92093,5
865,10529.92093,4
868,10529.92093,3
871,10529.92093,2
876,10529.92093,1
848,10529.92093,6
857,10538.72049,5
866,10538.72049,4
869,10538.72049,3
872,10539.21322,2
877,10539.21322,1
849,10539.21322,6
858,10557.31516,5
867,10557.31516,4
870,10557.31516,3
873,10557.31516,2
878,10557.31516,1
850,10557.31516,6
859,10572.5529,5
868,10572.5529,4
871,10572.5529,3
874,10572.5529,2
879,10572.5529,1
851,10573.62179,6
860,10584.18084,5
869,10584.18084,4
872,10584.18084,3
875,10584.18084,2
880,10584.18084,1
852,10584.18084,6
861,10597.39719,5
870,10597.39719,4
873,10597.39719,3
876,10597.39719,2
881,10597.39719,1
853,10597.39719,6
862,10610.06106,5
871,10610.06106,4
874,10610.06106,3
877,10610.06106,2
882,10615.34463,1
854,10615.34463,6
863,10617.01931,5
872,10617.70899,4
875,10617.70899,3
878,10618.76777,2
883,10634.16248,1
855,10634.16248,6
864,10634.16248,5
873,10634.16248,4
876,10634.16248,3
879,10634.16248,2
884,10652.21779,1
856,10652.21779,6
865,10652.21779,5
874,10652.21779,4
877,10652.21779,3
880,10652.21779,2
885,10658.11779,1
857,10658.11779,6
866,10658.11779,5
875,10659.77416,4
878,10659.77416,3
881,10659.77416,2
886,10664.01779,1
858,10673.91878,6
867,10678.13517,5
876,10678.13517,4
879,10678.13517,3
882,10678.13517,2
887,10678.13517,1
859,10679.81878,6
868,10693.25259,5
877,10693.25259,4
880,10693.25259,3
883,10693.25259,2
888,10693.25259,1
860,10693.25259,6
869,10704.13861,5
878,10704.13861,4
881,10704.13861,3
884,10704.13861,2
889,10704.13861,1
861,10704.13861,6
870,10717.31702,5
879,10717.31702,4
882,10717.31702,3
885,10717.31702,2
890,10722.3583,1
862,10722.3583,6
871,10727.33828,5
880,10727.33828,4
883,10727.33828,3
886,10727.33828,2
891,10728.2583,1
863,10736.78126,6
872,10736.78126,5
881,10736.78126,4
884,10736.78126,3
887,10736.78126,2
892,10736.78126,1
864,10742.68126,6
873,10744.78285,5
882,10744.78285,4
885,10744.78285,3
888,10744.78285,2
893,10752.97281,1
865,10752.97281,6
874,10753.41159,5
883,10753.41159,4
886,10753.41159,3
889,10753.61968,2
894,10770.37676,1
866,10770.37676,6
875,10770.37676,5
884,10770.37676,4
887,10770.37676,3
890,10770.37676,2
895,10776.27676,1
867,10776.27676,6
876,10783.54903,5
885,10783.54903,4
888,10783.54903,3
891,10783.54903,2
896,10792.38188,1
868,10792.38188,6
877,10792.38188,5
886,10792.73767,4
889,10792.73767,3
892,10792.95592,2
897,10798.28188,1
869,10798.28188,6
878,10802.98272,5
887,10802.98272,4
890,10802.98272,3
893,10802.98272,2
898,10816.05393,1
870,10816.05393,6
879,10816.05393,5
888,10816.05393,4
891,10816.05393,3
894,10816.05393,2
899,10834.70892,1
871,10834.70892,6
880,10834.70892,5
889,10834.70892,4
892,10834.70892,3
895,10834.70892,2
900,10853.39046,1
872,10853.39046,6
881,10853.39046,5
890,10853.39046,4
893,10853.39046,3
896,10853.39046,2
901,10869.7931,1
873,10869.7931,6
882,10869.7931,5
891,10869.7931,4
894,10869.7931,3
897,10869.7931,2
902,10875.6931,1
874,10875.6931,6
883,10880.47291,5
892,10880.47291,4
895,10880.47291,3
898,10880.47291,2
903,10881.5931,1
875,10891.68781,6
884,10895.6974,5
893,10895.6974,4
896,10895.6974,3
899,10895.6974,2
904,10895.6974,1
876,10897.58781,6
885,10902.93437,5
894,10903.61292,4
897,10903.61292,3
900,10907.45332,2
905,10912.31148,1
877,10913.94039,6
886,10913.94039,5
895,10913.94039,4
898,10913.94039,3
901,10916.94125,2
906,10918.21148,1
878,10929.89014,6
887,10929.89014,5
896,10929.89014,4
899,10929.89014,3
902,10929.89014,2
907,10929.89014,1
879,10935.79014,6
888,10946.79054,5
897,10946.79054,4
900,10946.79054,3
903,10946.79054,2
908,10946.79054,1
880,10946.79054,6
889,10956.52122,5
898,10956.52122,4
901,10956.52122,3
904,10956.52122,2
909,10956.52122,1
881,10956.52122,6
890,10964.83151,5
899,10964.95213,4
902,10964.95213,3
905,10964.97006,2
910,10964.97006,1
882,10964.97006,6
891,10975.04435,5
900,10975.04435,4
903,10975.04435,3
906,10977.61442,2
911,10977.61442,1
883,10977.61442,6
892,10984.19091,5
901,10984.19091,4
904,10984.19091,3
907,10985.50642,2
912,10985.50642,1
884,10985.50642,6
893,10998.39267,5
902,10998.39267,4
905,10998.39267,3
908,10998.39267,2
913,11002.9375,1
885,11002.9375,6
894,11007.92803,5
903,11007.92803,4
906,11007.92803,3
909,11007.92803,2
914,11020.78123,1
886,11020.78123,6
895,11020.78123,5
904,11020.78123,4
907,11020.78123,3
910,11020.78123,2
915,11026.68123,1
887,11036.87181,6
896,11036.87181,5
905,11036.87181,4
908,11036.87181,3
911,11036.87181,2
916,11036.87181,1
888,11052.91491,6
897,11052.91491,5
906,11052.91491,4
909,11052.91491,3
912,11052.91491,2
917,11052.91491,1
889,11058.81491,6
898,11060.06292,5
907,11060.57682,4
910,11060.57682,3
913,11065.1809,2
918,11065.1809,1
890,11065.1809,6
899,11069.88046,5
908,11069.88046,4
911,11069.88046,3
914,11076.71432,2
919,11076.71432,1
891,11076.71432,6
900,11076.71432,5
909,11077.06037,4
912,11077.06037,3
915,11083.68738,2
920,11095.30453,1
892,11095.30453,6
901,11095.30453,5
910,11095.30453,4
913,11095.30453,3
916,11095.30453,2
921,11101.20453,1
893,11110.99836,6
902,11110.99836,5
911,11110.99836,4
914,11110.99836,3
917,11110.99836,2
922,11110.99836,1
894,11116.89836,6
903,11121.49484,5
912,11121.49484,4
915,11121.49484,3
918,11121.49484,2
923,11127.03857,1
895,11127.03857,6
904,11133.77426,5
913,11133.77426,4
916,11133.77426,3
919,11133.77426,2
924,11133.77426,1
896,11141.6584,6
905,11141.6584,5
914,11141.6584,4
917,11141.6584,3
920,11143.62722,2
925,11143.62722,1
897,11156.97232,6
906,11156.97232,5
915,11156.97232,4
918,11156.97232,3
921,11156.97232,2
926,11156.97232,1
898,11162.87232,6
907,11162.87232,5
916,11166.35745,4
919,11166.35745,3
922,11166.35745,2
927,11174.80248,1
899,11174.80248,6
908,11174.80248,5
917,11174.80248,4
920,11174.80248,3
923,11174.80248,2
928,11180.70248,1
900,11189.99901,6
909,11189.99901,5
918,11189.99901,4
921,11189.99901,3
924,11189.99901,2
929,11189.99901,1
901,11195.89901,6
910,11202.46248,5
919,11202.46248,4
922,11202.46248,3
925,11202.46248,2
930,11202.46248,1
902,11202.46248,6
911,11213.92176,5
920,11213.92176,4
923,11213.92176,3
926,11213.92176,2
931,11221.22376,1
903,11221.22376,6
912,11229.63454,5
921,11229.63454,4
924,11229.63454,3
927,11229.63454,2
932,11229.63454,1
904,11235.42922,6
913,11245.99046,5
922,11245.99046,4
925,11245.99046,3
928,11245.99046,2
933,11245.99046,1
905,11245.99046,6
914,11251.00676,5
923,11252.74434,4
926,11252.89046,3
929,11255.92428,2
934,11255.92428,1
906,11255.92428,6
915,11264.29428,5
924,11264.29428,4
927,11264.29428,3
930,11264.77554,2
935,11264.77554,1
907,11271.88303,6
916,11289.11438,5
925,11289.11438,4
928,11289.11438,3
931,11289.11438,2
936,11289.11438,1
908,11289.11438,6
917,11297.51039,5
926,11297.51039,4
929,11297.51039,3
932,11298.265,2
937,11298.265,1
909,11298.265,6
918,11309.86249,5
927,11309.86249,4
930,11309.86249,3
933,11309.86249,2
938,11315.46353,1
910,11315.46353,6
919,11317.55786,5
928,11317.55786,4
931,11317.55786,3
934,11317.55786,2
939,11332.12628,1
911,11332.12628,6
920,11332.12628,5
929,11332.12628,4
932,11332.12628,3
935,11332.12628,2
940,11338.02628,1
912,11347.6812,6
921,11347.6812,5
930,11347.6812,4
933,11347.6812,3
936,11347.6812,2
941,11347.6812,1
913,11353.5812,6
922,11365.77919,5
931,11365.77919,4
934,11365.77919,3
937,11365.77919,2
942,11365.77919,1
914,11365.77919,6
923,11384.6537,5
932,11384.6537,4
935,11384.6537,3
938,11384.6537,2
943,11384.6537,1
915,11384.6537,6
924,11392.96982,5
933,11392.96982,4
936,11392.96982,3
939,11392.96982,2
944,11392.96982,1
916,11392.96982,6
925,11406.995,5
934,11406.995,4
937,11406.995,3
940,11406.995,2
945,11406.995,1
917,11406.995,6
926,11416.90529,5
935,11416.90529,4
938,11416.90529,3
941,11418.0937,2
946,11425.59834,1
918,11425.59834,6
927,11425.59834,5
936,11425.59834,4
939,11425.59834,3
942,11431.74426,2
947,11431.74426,1
919,11431.74426,6
928,11447.31816,5
937,11447.31816,4
940,11447.31816,3
943,11447.31816,2
948,11447.31816,1
920,11447.31816,6
929,11463.05576,5
938,11463.05576,4
941,11463.05576,3
944,11463.05576,2
949,11463.05576,1
921,11463.07261,6
930,11484.07929,5
939,11484.07929,4
942,11484.07929,3
945,11484.07929,2
950,11484.07929,1
922,11484.07929,6
931,11490.55295,5
940,11492.94709,4
943,11492.94709,3
946,11492.94709,2
951,11492.94709,1
923,11492.94709,6
932,11507.08785,5
941,11507.08785,4
944,11507.08785,3
947,11507.08785,2
952,11510.13152,1
924,11510.13152,6
933,11527.50603,5
942,11527.50603,4
945,11527.50603,3
948,11527.50603,2
953,11527.50603,1
925,11527.50603,6
934,11535.43578,5
943,11535.43578,4
946,11535.43578,3
949,11538.32726,2
954,11538.32726,1
926,11538.32726,6
935,11544.7494,5
944,11544.7494,4
947,11544.7494,3
950,11550.24177,2
955,11550.24177,1
927,11550.24177,6
936,11556.11749,5
945,11556.11749,4
948,11556.11749,3
951,11556.54868,2
956,11566.77252,1
928,11566.77252,6
937,11569.07823,5
946,11569.07823,4
949,11569.07823,3
952,11569.07823,2
957,11584.36812,1
929,11584.36812,6
938,11584.36812,5
947,11584.36812,4
950,11584.36812,3
953,11584.36812,2
958,11600.42147,1
930,11600.42147,6
939,11600.42147,5
948,11600.42147,4
951,11600.42147,3
954,11600.42147,2
959,11616.56411,1
931,11616.56411,6
940,11616.56411,5
949,11616.56411,4
952,11616.56411,3
955,11616.56411,2
960,11622.46411,1
932,11622.46411,6
941,11624.51408,5
950,11625.02953,4
953,11625.02953,3
956,11628.14389,2
961,11628.36411,1
933,11628.36411,6
942,11630.80451,5
951,11633.93061,4
954,11633.93061,3
957,11635.03362,2
962,11644.77697,1
934,11644.77697,6
943,11644.77697,5
952,11644.77697,4
955,11644.77697,3
958,11644.77697,2
963,11662.32683,1
935,11662.32683,6
944,11662.32683,5
953,11662.32683,4
956,11662.32683,3
959,11662.32683,2
964,11668.22683,1
936,11668.22683,6
945,11669.45404,5
954,11671.78183,4
957,11671.78183,3
960,11676.69295,2
965,11676.69295,1
937,11676.69295,6
946,11681.54992,5
955,11681.54992,4
958,11681.54992,3
961,11689.62139,2
966,11694.88684,1
938,11694.88684,6
947,11694.88684,5
956,11694.88684,4
959,11694.88684,3
962,11698.9952,2
967,11712.78569,1
939,11712.78569,6
948,11712.78569,5
957,11712.78569,4
960,11712.78569,3
963,11712.78569,2
968,11718.68569,1
940,11718.68569,6
949,11722.93507,5
958,11722.93507,4
961,11722.93507,3
964,11722.93507,2
969,11736.76667,1
941,11736.76667,6
950,11736.76667,5
959,11736.76667,4
962,11736.76667,3
965,11737.8107,2
970,11742.66667,1
942,11742.66667,6
951,11745.51755,5
960,11745.51755,4
963,11745.51755,3
966,11747.05635,2
971,11759.38663,1
943,11759.38663,6
952,11759.38663,5
961,11759.38663,4
964,11759.38663,3
967,11759.38663,2
972,11765.28663,1
944,11765.28663,6
953,11768.62889,5
962,11768.62889,4
965,11768.62889,3
968,11768.62889,2
973,11771.18663,1
945,11771.18663,6
954,11779.22555,5
963,11779.22555,4
966,11779.22555,3
969,11779.22555,2
974,11787.95185,1
946,11787.95185,6
955,11794.31996,5
964,11794.31996,4
967,11794.31996,3
970,11794.31996,2
975,11794.31996,1
947,11794.31996,6
956,11807.30132,5
965,11807.30132,4
968,11807.30132,3
971,11807.30132,2
976,11812.41362,1
948,11812.41362,6
957,11816.23832,5
966,11816.23832,4
969,11816.23832,3
972,11816.23832,2
977,11830.36604,1
949,11830.36604,6
958,11830.36604,5
967,11830.36604,4
970,11830.36604,3
973,11830.36604,2
978,11836.26604,1
950,11836.26604,6
959,11840.38878,5
968,11840.38878,4
971,11840.38878,3
974,11844.32233,2
979,11844.32233,1
951,11852.10822,6
960,11852.10822,5
969,11852.10822,4
972,11852.10822,3
975,11852.10822,2
980,11861.03936,1
952,11861.03936,6
961,11861.03936,5
970,11861.03936,4
973,11861.03936,3
976,11861.03936,2
981,11879.53924,1
953,11879.53924,6
962,11879.53924,5
971,11879.53924,4
974,11879.53924,3
977,11879.53924,2
982,11885.43924,1
954,11885.43924,6
963,11887.46497,5
972,11887.46497,4
975,11887.46497,3
978,11887.46497,2
983,11891.33924,1
955,11900.83811,6
964,11900.83811,5
973,11900.83811,4
976,11900.83811,3
979,11900.83811,2
984,11908.60827,1
956,11908.60827,6
965,11913.55816,5
974,11913.55816,4
977,11913.55816,3
980,11913.55816,2
985,11926.76882,1
957,11926.76882,6
966,11926.76882,5
975,11926.76882,4
978,11926.76882,3
981,11926.76882,2
986,11932.66882,1
958,11942.74988,6
967,11942.74988,5
976,11942.74988,4
979,11942.74988,3
982,11942.74988,2
987,11942.74988,1
959,11948.64988,6
968,11953.40997,5
977,11953.40997,4
980,11953.40997,3
983,11953.40997,2
988,11953.40997,1
960,11954.54988,6
969,11958.31036,5
978,11961.46432,4
981,11961.46432,3
984,11965.82289,2
989,11965.82289,1
961,11965.82289,6
970,11965.82289,5
979,11968.07244,4
982,11968.36432,3
985,11975.75607,2
990,11984.58537,1
962,11984.58537,6
971,11984.58537,5
980,11984.58537,4
983,11984.58537,3
986,11985.78434,2
991,11990.48537,1
963,11990.48537,6
972,11998.93941,5
981,11998.93941,4
984,11998.93941,3
987,11998.93941,2
992,11998.93941,1
964,11998.93941,6
973,12006.66131,5
982,12006.66131,4
985,12006.66131,3
988,12006.66131,2
993,12014.95352,1
965,12014.95352,6
974,12016.97633,5
983,12016.97633,4
986,12016.97633,3
989,12016.97633,2
994,12020.85352,1
966,12031.25831,6
975,12031.33672,5
984,12031.33672,4
987,12031.33672,3
990,12031.33672,2
995,12038.4031,1
967,12047.37896,6
976,12047.37896,5
985,12047.37896,4
988,12047.37896,3
991,12047.37896,2
996,12047.37896,1
968,12053.27896,6
977,12057.00727,5
986,12057.00727,4
989,12057.00727,3
992,12057.00727,2
997,12057.00727,1
969,12059.17896,6
978,12066.58226,5
987,12066.58226,4
990,12066.58226,3
993,12066.58226,2
998,12066.58226,1
970,12066.58226,6
979,12079.20509,5
988,12079.20509,4
991,12079.20509,3
994,12079.20509,2
999,12084.58932,1
971,12084.58932,6
980,12087.87102,5
989,12087.87102,4
992,12087.87102,3
995,12089.61776,2
1000,12090.48932,1
972,12090.48932,6
981,12093.08021,5
990,12096.63134,4
993,12096.63134,3
996,12100.07046,2
1001,12100.07046,1
973,12100.07046,6
982,12108.35394,5
991,12108.35394,4
994,12108.35394,3
997,12108.84366,2
1002,12108.84366,1
974,12108.84366,6
983,12117.12526,5
992,12117.65004,4
995,12117.65004,3
998,12117.65004,2
1003,12117.65004,1
975,12117.65004,6
984,12124.4287,5
993,12124.63764,4
996,12124.63764,3
999,12131.01131,2
1004,12135.42766,1
976,12135.42766,6
985,12135.42766,5
994,12135.42766,4
997,12135.42766,3
1000,12141.39039,2
1005,12151.52929,1
977,12151.52929,6
986,12151.52929,5
995,12151.52929,4
998,12151.52929,3
1001,12151.52929,2
1006,12169.76776,1
978,12169.76776,6
987,12169.76776,5
996,12169.76776,4
999,12169.76776,3
1002,12169.76776,2
1007,12175.66776,1
979,12184.42402,6
988,12184.42402,5
997,12184.42402,4
1000,12184.42402,3
1003,12184.42402,2
1008,12194.24695,1
980,12194.24695,6
989,12199.874,5
998,12199.874,4
1001,12199.874,3
1004,12199.874,2
1009,12200.14695,1
981,12209.96465,6
990,12209.99505,5
999,12209.99505,4
1002,12209.99505,3
1005,12211.15003,2
1010,12211.15003,1
982,12215.86465,6
991,12221.99085,5
1000,12221.99085,4
1003,12221.99085,3
1006,12221.99085,2
1011,12228.98291,1
983,12228.98291,6
992,12230.36689,5
1001,12230.59939,4
1004,12230.59939,3
1007,12231.80048,2
1012,12247.63728,1
984,12247.63728,6
993,12247.63728,5
1002,12247.63728,4
1005,12247.63728,3
1008,12247.63728,2
1013,12265.08529,1
985,12265.08529,6
994,12265.08529,5
1003,12265.08529,4
1006,12265.08529,3
1009,12265.08529,2
1014,12283.43845,1
986,12283.43845,6
995,12283.43845,5
1004,12283.43845,4
1007,12283.43845,3
1010,12283.43845,2
1015,12300.75504,1
987,12300.75504,6
996,12300.75504,5
1005,12300.75504,4
1008,12300.75504,3
1011,12300.75504,2
1016,12318.03604,1
988,12318.03604,6
997,12318.03604,5
1006,12318.03604,4
1009,12318.03604,3
1012,12318.03604,2
1017,12323.93604,1
989,12333.11519,6
998,12333.11519,5
1007,12333.11519,4
1010,12333.11519,3
1013,12333.11519,2
1018,12333.11519,1
990,12339.01519,6
999,12341.02889,5
1008,12341.02889,4
1011,12341.02889,3
1014,12342.66048,2
1019,12342.66048,1
991,12344.91519,6
1000,12353.3582,5
1009,12353.3582,4
1012,12353.3582,3
1015,12353.3582,2
1020,12353.3582,1
992,12353.3582,6
1001,12359.60454,5
1010,12361.30036,4
1013,12361.30036,3
1016,12361.30036,2
1021,12370.86444,1
993,12370.86444,6
1002,12370.86444,5
1011,12370.86444,4
1014,12370.86444,3
1017,12370.86444,2
1022,12389.75197,1
994,12389.75197,6
1003,12389.75197,5
1012,12389.75197,4
1015,12389.75197,3
1018,12389.75197,2
1023,12395.65197,1
995,12395.65197,6
1004,12398.30334,5
1013,12398.30334,4
1016,12398.30334,3
1019,12401.73516,2
1024,12413.78416,1
996,12413.78416,6
1005,12417.85887,5
1014,12417.85887,4
1017,12417.85887,3
1020,12417.85887,2
1025,12419.68416,1
997,12429.44444,6
1006,12429.44444,5
1015,12429.44444,4
1018,12429.44444,3
1021,12429.44444,2
1026,12429.44444,1
998,12435.34444,6
1007,12437.06032,5
1016,12437.06032,4
1019,12437.06032,3
1022,12439.15565,2
1027,12439.15565,1
999,12441.24444,6
1008,12443.51975,5
1017,12444.19999,4
1020,12444.19999,3
1023,12447.71514,2
1028,12447.71514,1
1000,12447.71514,6
1009,12452.74241,5
1018,12452.74241,4
1021,12452.74241,3
1024,12456.43329,2
1029,12456.43329,1
1001,12456.43329,6
1010,12461.02033,5
1019,12461.02033,4
1022,12461.02033,3
1025,12468.09081,2
1030,12468.09081,1
1002,12468.09081,6
1011,12468.09081,5
1020,12468.86456,4
1023,12468.86456,3
1026,12473.27403,2
1031,12485.87455,1
1003,12485.87455,6
1012,12485.87455,5
1021,12485.87455,4
1024,12485.87455,3
1027,12485.87455,2
1032,12502.9073,1
1004,12502.9073,6
1013,12502.9073,5
1022,12502.9073,4
1025,12502.9073,3
1028,12502.9073,2
1033,12519.02745,1
1005,12519.02745,6
1014,12519.02745,5
1023,12519.02745,4
1026,12519.02745,3
1029,12519.02745,2
1034,12537.25872,1
1006,12537.25872,6
1015,12537.25872,5
1024,12537.25872,4
1027,12537.25872,3
1030,12537.25872,2
1035,12543.15872,1
1007,12543.15872,6
1016,12550.23465,5
1025,12550.23465,4
1028,12550.23465,3
1031,12550.23465,2
1036,12550.23465,1
1008,12550.23465,6
1017,12555.64395,5
1026,12559.76067,4
1029,12559.76067,3
1032,12563.48042,2
1037,12563.48042,1
1009,12565.88236,6
1018,12565.88236,5
1027,12566.33854,4
1030,12566.66067,3
1033,12571.81729,2
1038,12580.86978,1
1010,12580.86978,6
1019,12580.86978,5
1028,12580.86978,4
1031,12580.86978,3
1034,12580.86978,2
1039,12586.76978,1
1011,12596.10879,6
1020,12596.10879,5
1029,12596.10879,4
1032,12596.10879,3
1035,12596.10879,2
1040,12596.10879,1
1012,12611.85956,6
1021,12611.85956,5
1030,12611.85956,4
1033,12611.85956,3
1036,12611.85956,2
1041,12611.85956,1
1013,12617.75956,6
1022,12618.53981,5
1031,12620.75781,4
1034,12620.75781,3
1037,12622.06222,2
1042,12622.06222,1
1014,12623.65956,6
1023,12630.04962,5
1032,12630.04962,4
1035,12630.04962,3
1038,12632.07286,2
1043,12640.54991,1
1015,12640.54991,6
1024,12640.54991,5
1033,12640.54991,4
1036,12640.54991,3
1039,12640.80382,2
1044,12646.44991,1
1016,12655.15439,6
1025,12655.15439,5
1034,12655.15439,4
1037,12655.15439,3
1040,12655.15439,2
1045,12662.62511,1
1017,12662.62511,6
1026,12667.43734,5
1035,12667.43734,4
1038,12667.43734,3
1041,12667.43734,2
1046,12668.52511,1
1018,12668.52511,6
1027,12676.1761,5
1036,12676.1761,4
1039,12676.1761,3
1042,12676.1761,2
1047,12676.1761,1
1019,12676.1761,6
1028,12682.81568,5
1037,12684.79682,4
1040,12684.79682,3
1043,12684.79682,2
1048,12694.38453,1
1020,12694.38453,6
1029,12696.81936,5
1038,12696.81936,4
1041,12696.81936,3
1044,12696.81936,2
1049,12700.28453,1
1021,12700.28453,6
1030,12702.58921,5
1039,12704.32958,4
1042,12704.32958,3
1045,12707.11866,2
1050,12707.11866,1
1022,12707.11866,6
1031,12708.26756,5
1040,12711.83316,4
1043,12711.83316,3
1046,12720.13032,2
1051,12720.13032,1
1023,12720.13032,6
1032,12720.13032,5
1041,12720.73724,4
1044,12720.73724,3
1047,12731.8366,2
1052,12731.8366,1
1024,12731.8366,6
1033,12731.8366,5
1042,12731.8366,4
1045,12731.8366,3
1048,12743.70147,2
1053,12750.68533,1
1025,12750.68533,6
1034,12750.68533,5
1043,12750.68533,4
1046,12750.68533,3
1049,12752.41947,2
1054,12756.58533,1
1026,12756.58533,6
1035,12758.7593,5
1044,12759.75363,4
1047,12759.75363,3
1050,12762.64546,2
1055,12774.00357,1
1027,12774.00357,6
1036,12774.00357,5
1045,12774.00357,4
1048,12774.00357,3
1051,12774.33053,2
1056,12779.90357,1
1028,12779.90357,6
1037,12781.61091,5
1046,12783.34912,4
1049,12783.34912,3
1052,12783.34912,2
1057,12785.80357,1
1029,12785.80357,6
1038,12791.91469,5
1047,12791.95243,4
1050,12791.95243,3
1053,12793.96465,2
1058,12793.96465,1
1030,12801.51946,6
1039,12801.51946,5
1048,12801.51946,4
1051,12801.51946,3
1054,12801.51946,2
1059,12801.51946,1
1031,12807.41946,6
1040,12811.0158,5
1049,12811.0158,4
1052,12811.0158,3
1055,12811.0158,2
1060,12811.0158,1
1032,12813.31946,6
1041,12829.81954,5
1050,12829.81954,4
1053,12829.81954,3
1056,12829.81954,2
1061,12829.81954,1
1033,12829.81954,6
1042,12838.82583,5
1051,12838.82583,4
1054,12838.82583,3
1057,12842.17659,2
1062,12842.17659,1
1034,12842.17659,6
1043,12868.61824,5
1052,12868.61824,4
1055,12868.61824,3
1058,12868.61824,2
1063,12868.61824,1
1035,12868.61824,6
1044,12874.63432,5
1053,12877.92958,4
1056,12877.92958,3
1059,12880.4829,2
1064,12886.88829,1
1036,12886.88829,6
1045,12886.88829,5
1054,12887.06261,4
1057,12887.06261,3
1060,12887.06261,2
1065,12905.70661,1
1037,12905.70661,6
1046,12905.70661,5
1055,12905.70661,4
1058,12905.70661,3
1061,12905.70661,2
1066,12923.89906,1
1038,12923.89906,6
1047,12926.02344,5
1056,12926.02344,4
1059,12926.02344,3
1062,12926.02344,2
1067,12929.79906,1
1039,12929.79906,6
1048,12932.88623,5
1057,12934.45688,4
1060,12934.45688,3
1063,12935.78563,2
1068,12935.78563,1
1040,12935.78563,6
1049,12942.81638,5
1058,12942.81638,4
1061,12942.81638,3
1064,12945.67893,2
1069,12945.67893,1
1041,12951.1244,6
1050,12952.82745,5
1059,12952.82745,4
1062,12952.82745,3
1065,12952.82745,2
1070,12962.727,1
1042,12962.727,6
1051,12962.727,5
1060,12962.727,4
1063,12962.727,3
1066,12962.727,2
1071,12979.74934,1
1043,12979.74934,6
1052,12979.74934,5
1061,12979.74934,4
1064,12979.74934,3
1067,12979.74934,2
1072,12997.86889,1
1044,12997.86889,6
1053,12997.86889,5
1062,12997.86889,4
1065,12997.86889,3
1068,12997.86889,2
1073,13003.76889,1
1045,13013.692,6
1054,13013.692,5
1063,13013.692,4
1066,13013.692,3
1069,13013.692,2
1074,13013.692,1
1046,13019.592,6
1055,13019.592,5
1064,13021.39034,4
1067,13021.39034,3
1070,13024.04154,2
1075,13024.04154,1
1047,13034.58641,6
1056,13034.58641,5
1065,13034.58641,4
1068,13034.58641,3
1071,13034.58641,2
1076,13042.31591,1
1048,13050.24696,6
1057,13054.65064,5
1066,13054.65064,4
1069,13054.65064,3
1072,13054.65064,2
1077,13059.7205,1
1049,13065.95692,6
1058,13065.95692,5
1067,13065.95692,4
1070,13065.95692,3
1073,13065.95692,2
1078,13065.95692,1
1050,13071.85692,6
1059,13072.39989,5
1068,13072.96106,4
1071,13072.96106,3
1074,13075.66141,2
1079,13075.66141,1
1051,13077.75692,6
1060,13090.08984,5
1069,13090.08984,4
1072,13090.08984,3
1075,13090.08984,2
1080,13092.46727,1
1052,13092.46727,6
1061,13106.70658,5
1070,13106.70658,4
1073,13106.70658,3
1076,13106.70658,2
1081,13106.70658,1
1053,13106.70658,6
1062,13114.70298,5
1071,13114.70298,4
1074,13114.70298,3
1077,13116.66269,2
1082,13116.66269,1
1054,13116.66269,6
1063,13123.00697,5
1072,13123.07796,4
1075,13123.07796,3
1078,13125.14071,2
1083,13133.14077,1
1055,13133.14077,6
1064,13133.14077,5
1073,13133.14077,4
1076,13133.14077,3
1079,13133.14077,2
1084,13151.19902,1
1056,13151.19902,6
1065,13151.19902,5
1074,13151.19902,4
1077,13151.19902,3
1080,13151.19902,2
1085,13157.09902,1
1057,13157.09902,6
1066,13158.2904,5
1075,13158.64342,4
1078,13158.64342,3
1081,13158.64342,2
1086,13162.99902,1
1058,13171.17684,6
1067,13171.42933,5
1076,13171.42933,4
1079,13171.42933,3
1082,13171.42933,2
1087,13171.42933,1
1059,13187.25237,6
1068,13190.37615,5
1077,13190.37615,4
1080,13190.37615,3
1083,13190.37615,2
1088,13190.37615,1
1060,13193.15237,6
1069,13199.08533,5
1078,13199.08533,4
1081,13199.08533,3
1084,13200.09397,2
1089,13200.09397,1
1061,13200.09397,6
1070,13210.12085,5
1079,13210.12085,4
1082,13210.12085,3
1085,13210.12085,2
1090,13217.54159,1
1062,13217.54159,6
1071,13217.54159,5
1080,13218.60341,4
1083,13218.60341,3
1086,13222.20787,2
1091,13233.98925,1
1063,13233.98925,6
1072,13233.98925,5
1081,13233.98925,4
1084,13233.98925,3
1087,13233.98925,2
1092,13239.88925,1
1064,13239.88925,6
1073,13247.84146,5
1082,13247.84146,4
1085,13247.84146,3
1088,13247.84146,2
1093,13257.57466,1
1065,13257.57466,6
1074,13264.47849,5
1083,13264.47849,4
1086,13264.47849,3
1089,13264.47849,2
